IncidntNum,categories,description,days,date,time,address,longitude,latitude,periods
170076440,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,01/27/2017 12:00:00 AM,20:10:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,evening
170076440,ASSAULT,THREATS AGAINST LIFE,Friday,01/27/2017 12:00:00 AM,20:10:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,evening
170076456,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,00:01:00,2200 Block of GREAT HY,-122.507245187757,37.7444515250052,early_morning
170076456,WARRANTS,WARRANT ARREST,Saturday,01/28/2017 12:00:00 AM,00:01:00,2200 Block of GREAT HY,-122.507245187757,37.7444515250052,early_morning
170076462,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,01/27/2017 12:00:00 AM,20:50:00,800 Block of MARKET ST,-122.407633520742,37.7841893501425,evening
170076462,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,01/27/2017 12:00:00 AM,20:50:00,800 Block of MARKET ST,-122.407633520742,37.7841893501425,evening
170076478,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,01/28/2017 12:00:00 AM,00:10:00,100 Block of TARA ST,-122.449038647591,37.7206517829795,early_morning
170076490,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,01/28/2017 12:00:00 AM,00:45:00,MARKET ST / 7TH ST,-122.412515341356,37.7804777480508,early_morning
170076519,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,01/28/2017 12:00:00 AM,00:30:00,1200 Block of PINE ST,-122.416408674934,37.7902019515976,early_morning
170076804,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,01/28/2017 12:00:00 AM,08:00:00,VERMONT ST / 17TH ST,-122.404499252326,37.7646644599554,morning
170076804,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,01/28/2017 12:00:00 AM,08:00:00,VERMONT ST / 17TH ST,-122.404499252326,37.7646644599554,morning
170076525,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Saturday,01/28/2017 12:00:00 AM,01:05:00,400 Block of EDDY ST,-122.415088721046,37.7836719564372,early_morning
170076525,ASSAULT,BATTERY WITH SERIOUS INJURIES,Saturday,01/28/2017 12:00:00 AM,01:05:00,400 Block of EDDY ST,-122.415088721046,37.7836719564372,early_morning
170076525,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Saturday,01/28/2017 12:00:00 AM,01:05:00,400 Block of EDDY ST,-122.415088721046,37.7836719564372,early_morning
170076547,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,01/27/2017 12:00:00 AM,21:15:00,48TH AV / POINTLOBOS AV,-122.509433074341,37.7798490758791,evening
170076553,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Saturday,01/28/2017 12:00:00 AM,01:55:00,4100 Block of 18TH ST,-122.435563016294,37.760801062884,early_morning
170076569,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/27/2017 12:00:00 AM,23:45:00,300 Block of CLEMENT ST,-122.462820934738,37.7829584656072,evening
170076575,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Saturday,01/28/2017 12:00:00 AM,02:25:00,CALIFORNIA ST / VANNESS AV,-122.422330464198,37.790369068882,early_morning
170076581,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,01/27/2017 12:00:00 AM,22:20:00,1300 Block of HOWARD ST,-122.414217817669,37.774239170665,evening
170076600,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Saturday,01/28/2017 12:00:00 AM,02:48:00,0 Block of TERRAVISTA AV,-122.441695636568,37.7814248717141,early_morning
170076616,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/27/2017 12:00:00 AM,23:00:00,16TH ST / CASTRO ST,-122.435318423327,37.7641020287178,evening
170076622,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Friday,01/27/2017 12:00:00 AM,18:00:00,3400 Block of SACRAMENTO ST,-122.449506546565,37.7879239199513,evening
170076638,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,01/27/2017 12:00:00 AM,23:00:00,DIVISION ST / BRYANT ST,-122.410932750782,37.769411384942,evening
170076644,NON-CRIMINAL,LOST PROPERTY,Saturday,01/28/2017 12:00:00 AM,05:22:00,2000 Block of MARKET ST,-122.426955631709,37.769247063207,early_morning
170076666,ASSAULT,BATTERY,Saturday,01/28/2017 12:00:00 AM,01:15:00,1300 Block of POLK ST,-122.420515681408,37.7893840503369,early_morning
170076672,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,05:50:00,400 Block of FAIROAKS ST,-122.423821049158,37.7494882577814,early_morning
170076688,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, UNLAWFUL ENTRY",Saturday,01/28/2017 12:00:00 AM,06:19:00,3000 Block of CESAR CHAVEZ ST,-122.411016004131,37.7484080550037,morning
170076735,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,01/28/2017 12:00:00 AM,06:40:00,VANDYKE AV / LANE ST,-122.392418373108,37.7291601587565,morning
170076735,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Saturday,01/28/2017 12:00:00 AM,06:40:00,VANDYKE AV / LANE ST,-122.392418373108,37.7291601587565,morning
170076741,ASSAULT,BATTERY,Saturday,01/28/2017 12:00:00 AM,06:13:00,300 Block of EDDY ST,-122.413753670487,37.78373004094,morning
170076741,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,01/28/2017 12:00:00 AM,06:13:00,300 Block of EDDY ST,-122.413753670487,37.78373004094,morning
170076757,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,01/28/2017 12:00:00 AM,07:26:00,100 Block of TURK ST,-122.411615075408,37.7831614109395,morning
170076763,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,01/27/2017 12:00:00 AM,15:50:00,100 Block of NEWMONTGOMERY ST,-122.400272577535,37.7871789681666,afternoon
170076763,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,01/27/2017 12:00:00 AM,15:50:00,100 Block of NEWMONTGOMERY ST,-122.400272577535,37.7871789681666,afternoon
170076785,WARRANTS,WARRANT ARREST,Saturday,01/28/2017 12:00:00 AM,07:54:00,1400 Block of VALENCIA ST,-122.420497863936,37.749686670992,morning
170076791,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,01/28/2017 12:00:00 AM,08:13:00,16TH ST / VERMONT ST,-122.404625868234,37.7659589563587,morning
170076810,LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,Saturday,01/28/2017 12:00:00 AM,05:45:00,100 Block of GOLDEN GATE AV,-122.413069926397,37.7820204255866,early_morning
170076810,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,01/28/2017 12:00:00 AM,05:45:00,100 Block of GOLDEN GATE AV,-122.413069926397,37.7820204255866,early_morning
170076826,FRAUD,"CREDIT CARD, THEFT OF",Saturday,01/28/2017 12:00:00 AM,07:42:00,2100 Block of MARKET ST,-122.429788986988,37.7666521474762,morning
170076832,VEHICLE THEFT,STOLEN TRUCK,Friday,01/27/2017 12:00:00 AM,22:00:00,0 Block of SALA TR,-122.445613559366,37.7141426406354,evening
170076848,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,01/28/2017 12:00:00 AM,08:28:00,0 Block of MARINA BL,-122.432951589917,37.8050520228881,morning
170076848,OTHER OFFENSES,PAROLE VIOLATION,Saturday,01/28/2017 12:00:00 AM,08:28:00,0 Block of MARINA BL,-122.432951589917,37.8050520228881,morning
170076854,NON-CRIMINAL,LOST PROPERTY,Friday,01/27/2017 12:00:00 AM,18:00:00,700 Block of MARKET ST,-122.404756583284,37.7864540511999,evening
170076882,FORGERY/COUNTERFEITING,"COUNTERFEITING, POSSESSION COINS OR NOTES",Saturday,01/28/2017 12:00:00 AM,05:30:00,200 Block of MAIN ST,-122.39256903537,37.7900176697371,early_morning
170076882,NON-CRIMINAL,CASE CLOSURE,Saturday,01/28/2017 12:00:00 AM,05:30:00,200 Block of MAIN ST,-122.39256903537,37.7900176697371,early_morning
170076898,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,01/26/2017 12:00:00 AM,21:00:00,3200 Block of 18TH ST,-122.415543548355,37.7621213524354,evening
170076901,WARRANTS,ENROUTE TO ADULT AUTHORITY,Saturday,01/28/2017 12:00:00 AM,09:14:00,15TH AV / FULTON ST,-122.473428264221,37.7730597335664,morning
170076939,SECONDARY CODES,PREJUDICE-BASED INCIDENT,Saturday,01/28/2017 12:00:00 AM,08:45:00,10TH ST / HOWARD ST,-122.414370627495,37.7740418385041,morning
170076939,ASSAULT,THREATS AGAINST LIFE,Saturday,01/28/2017 12:00:00 AM,08:45:00,10TH ST / HOWARD ST,-122.414370627495,37.7740418385041,morning
170076945,ASSAULT,BATTERY,Saturday,01/28/2017 12:00:00 AM,09:30:00,200 Block of SUTTER ST,-122.40482801879,37.7897596938342,morning
170076967,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,01/28/2017 12:00:00 AM,09:27:00,300 Block of ELLIS ST,-122.411987643595,37.7850226622786,morning
170076989,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,01/26/2017 12:00:00 AM,18:00:00,400 Block of 27TH AV,-122.48687846956,37.7809432408925,evening
170076995,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,01/27/2017 12:00:00 AM,10:00:00,1400 Block of JONES ST,-122.414669999672,37.7945661261333,morning
170077012,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,01/28/2017 12:00:00 AM,10:01:00,MISSION ST / WASHBURN ST,-122.415131149807,37.7758891459127,morning
170077012,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,01/28/2017 12:00:00 AM,10:01:00,MISSION ST / WASHBURN ST,-122.415131149807,37.7758891459127,morning
170077028,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/27/2017 12:00:00 AM,23:00:00,HAIGHT ST / LAGUNA ST,-122.425514575395,37.7727341031093,evening
170077034,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Friday,01/27/2017 12:00:00 AM,23:30:00,700 Block of HAIGHT ST,-122.434580561451,37.7716361114909,evening
170077040,TRESPASS,TRESPASSING,Saturday,01/28/2017 12:00:00 AM,09:58:00,500 Block of ELLIS ST,-122.415414178631,37.784476659022,morning
170077056,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Saturday,01/28/2017 12:00:00 AM,10:27:00,1600 Block of POLK ST,-122.421033090567,37.79193935048,morning
170077056,WARRANTS,WARRANT ARREST,Saturday,01/28/2017 12:00:00 AM,10:27:00,1600 Block of POLK ST,-122.421033090567,37.79193935048,morning
170077062,ROBBERY,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,Saturday,01/28/2017 12:00:00 AM,10:28:00,300 Block of WILLIAMS AV,-122.399443658942,37.7301760161647,morning
170077078,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,01/28/2017 12:00:00 AM,10:33:00,2000 Block of MARKET ST,-122.426955631709,37.769247063207,morning
170077084,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,01/27/2017 12:00:00 AM,20:30:00,1700 Block of HARRISON ST,-122.413354187018,37.7690748003847,evening
170077090,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,01/28/2017 12:00:00 AM,10:50:00,300 Block of 11TH AV,-122.469628050956,37.7817199969291,morning
170077090,SECONDARY CODES,DOMESTIC VIOLENCE,Saturday,01/28/2017 12:00:00 AM,10:50:00,300 Block of 11TH AV,-122.469628050956,37.7817199969291,morning
170077103,OTHER OFFENSES,SPITTING ON SIDEWALK,Saturday,01/28/2017 12:00:00 AM,10:36:00,COLUMBUS AV / FILBERT ST,-122.411378573151,37.801125426297,morning
170077103,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,01/28/2017 12:00:00 AM,10:36:00,COLUMBUS AV / FILBERT ST,-122.411378573151,37.801125426297,morning
170077119,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,01/28/2017 12:00:00 AM,10:15:00,0 Block of GOLDEN GATE AV,-122.41126513685,37.7821392681522,morning
170077131,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,01/23/2017 12:00:00 AM,18:30:00,1400 Block of 5TH AV,-122.461903214937,37.7614100673568,evening
170077147,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,01/27/2017 12:00:00 AM,15:00:00,600 Block of GRAFTON AV,-122.459718348836,37.7200774931381,afternoon
170077147,NON-CRIMINAL,"LICENSE PLATE, RECOVERED",Friday,01/27/2017 12:00:00 AM,15:00:00,600 Block of GRAFTON AV,-122.459718348836,37.7200774931381,afternoon
170077153,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,01/28/2017 12:00:00 AM,11:38:00,CALIFORNIA ST / KEARNY ST,-122.404420631879,37.792640210997,morning
170077169,WARRANTS,WARRANT ARREST,Saturday,01/28/2017 12:00:00 AM,11:34:00,23RD ST / IOWA ST,-122.39190426086,37.7551569778285,morning
170077169,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,01/28/2017 12:00:00 AM,11:34:00,23RD ST / IOWA ST,-122.39190426086,37.7551569778285,morning
170077175,ASSAULT,THREATS AGAINST LIFE,Saturday,01/28/2017 12:00:00 AM,11:47:00,2000 Block of MISSION ST,-122.419520367886,37.764228935718,morning
170077175,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,01/28/2017 12:00:00 AM,11:47:00,2000 Block of MISSION ST,-122.419520367886,37.764228935718,morning
170077181,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Sunday,01/22/2017 12:00:00 AM,12:00:00,300 Block of BARTLETT ST,-122.419408045677,37.7513609637505,afternoon
170077197,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,01/28/2017 12:00:00 AM,11:42:00,2100 Block of MARKET ST,-122.429788986988,37.7666521474762,morning
170077200,NON-CRIMINAL,"AIDED CASE, DOG BITE",Saturday,01/28/2017 12:00:00 AM,09:35:00,200 Block of WILLIAMS AV,-122.397744427103,37.7299346936044,morning
170077216,ASSAULT,SHOOTING INTO INHABITED DWELLING OR OCCUPIED VEHICLE,Saturday,01/21/2017 12:00:00 AM,15:00:00,0 Block of AVALON AV,-122.432143001491,37.7274269343473,afternoon
170077244,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,01/28/2017 12:00:00 AM,12:10:00,300 Block of MASON ST,-122.409756223507,37.7869126924267,afternoon
170077250,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,01/27/2017 12:00:00 AM,18:00:00,TURK ST / BAKER ST,-122.442053306123,37.7792422155631,evening
170077266,NON-CRIMINAL,LOST PROPERTY,Friday,01/27/2017 12:00:00 AM,16:00:00,1900 Block of TARAVAL ST,-122.486956260786,37.7426096860277,afternoon
170077272,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,01/28/2017 12:00:00 AM,12:25:00,1400 Block of HAIGHT ST,-122.446165617978,37.7701611813393,afternoon
170077288,DRUG/NARCOTIC,POSSESSION OF HEROIN,Saturday,01/28/2017 12:00:00 AM,12:26:00,300 Block of MCALLISTER ST,-122.417777932619,37.7803089893403,afternoon
170077288,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,01/28/2017 12:00:00 AM,12:26:00,300 Block of MCALLISTER ST,-122.417777932619,37.7803089893403,afternoon
170077294,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Thursday,01/26/2017 12:00:00 AM,15:00:00,100 Block of JULIAN AV,-122.420908468984,37.7657766621198,afternoon
170077307,VEHICLE THEFT,ATTEMPTED STOLEN VEHICLE,Tuesday,01/24/2017 12:00:00 AM,22:00:00,TURK ST / LYON ST,-122.443702229626,37.7790364907575,evening
170077307,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,01/24/2017 12:00:00 AM,22:00:00,TURK ST / LYON ST,-122.443702229626,37.7790364907575,evening
170077313,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Wednesday,01/25/2017 12:00:00 AM,12:00:00,400 Block of VALENCIA ST,-122.42207304894,37.7661259454801,afternoon
170077329,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,12:00:00,500 Block of TWINPEAKS BL,-122.446757209575,37.7531845175462,afternoon
170077341,LARCENY/THEFT,"LICENSE PLATE OR TAB, THEFT OF",Thursday,01/26/2017 12:00:00 AM,10:00:00,400 Block of 26TH AV,-122.48594422344,37.7809846139695,morning
170077357,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,10:50:00,900 Block of CHESTNUT ST,-122.419434720235,37.8030283886099,morning
170077357,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Saturday,01/28/2017 12:00:00 AM,10:50:00,900 Block of CHESTNUT ST,-122.419434720235,37.8030283886099,morning
170077363,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,01/28/2017 12:00:00 AM,13:05:00,0 Block of HARBOR RD,-122.378392257534,37.7323312464378,afternoon
170077379,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Saturday,01/28/2017 12:00:00 AM,12:48:00,600 Block of GEARY ST,-122.413988841812,37.7865685406761,afternoon
170077385,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Saturday,01/28/2017 12:00:00 AM,13:00:00,25TH ST / MISSION ST,-122.418289276866,37.750640293923,afternoon
170077391,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Saturday,01/28/2017 12:00:00 AM,12:37:00,23RD ST / HARRISON ST,-122.412050704562,37.7542302702624,afternoon
170077391,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Saturday,01/28/2017 12:00:00 AM,12:37:00,23RD ST / HARRISON ST,-122.412050704562,37.7542302702624,afternoon
170077391,OTHER OFFENSES,PROBATION VIOLATION,Saturday,01/28/2017 12:00:00 AM,12:37:00,23RD ST / HARRISON ST,-122.412050704562,37.7542302702624,afternoon
170077410,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,01/27/2017 12:00:00 AM,19:00:00,500 Block of BUCKINGHAM WY,-122.478417223855,37.7301475980791,evening
170077426,FRAUD,FALSE ID TO PEACE OFFICER,Saturday,01/28/2017 12:00:00 AM,13:08:00,800 Block of GEARY ST,-122.417273344939,37.7861493947594,afternoon
170077426,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,01/28/2017 12:00:00 AM,13:08:00,800 Block of GEARY ST,-122.417273344939,37.7861493947594,afternoon
170077432,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,01/22/2017 12:00:00 AM,17:11:00,800 Block of MARKET ST,-122.407633520742,37.7841893501425,afternoon
170077448,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,01/28/2017 12:00:00 AM,13:15:00,JOHNFKENNEDY DR / CHAINOFLAKES DR,-122.500458705939,37.7681540346442,afternoon
170077454,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,01/28/2017 12:00:00 AM,13:25:00,GENEVA AV / PARIS ST,-122.439438100189,37.7156743568308,afternoon
170077476,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Saturday,01/28/2017 12:00:00 AM,12:40:00,2300 Block of GOLDEN GATE AV,-122.449116002905,37.7773216006661,afternoon
170077498,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,01/28/2017 12:00:00 AM,13:40:00,100 Block of CHESTER AV,-122.470388666003,37.7138267353133,afternoon
170077501,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,01/28/2017 12:00:00 AM,13:42:00,500 Block of SOUTH VAN NESS AV,-122.41747701285,37.764357751686,afternoon
170077517,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,01/28/2017 12:00:00 AM,12:17:00,2800 Block of DIAMOND ST,-122.4340297072,37.7337081729444,afternoon
170077523,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,12:30:00,3600 Block of LYON ST,-122.44827840533,37.804271887891,afternoon
170077539,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Saturday,01/28/2017 12:00:00 AM,14:10:00,2000 Block of BUSH ST,-122.431017557027,37.7873880712241,afternoon
170077539,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,01/28/2017 12:00:00 AM,14:10:00,2000 Block of BUSH ST,-122.431017557027,37.7873880712241,afternoon
170077545,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,13:45:00,JOHNFKENNEDY DR / GREAT HY,-122.510925873416,37.7704317243551,afternoon
170077551,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,01/27/2017 12:00:00 AM,17:22:00,5TH ST / MISSION ST,-122.406481972743,37.7827317884887,afternoon
170077551,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,01/27/2017 12:00:00 AM,17:22:00,5TH ST / MISSION ST,-122.406481972743,37.7827317884887,afternoon
170077573,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,01/27/2017 12:00:00 AM,19:00:00,300 Block of HEAD ST,-122.464462764733,37.7136138852153,evening
170077589,OTHER OFFENSES,DEFRAUDING TAXI DRIVER,Monday,01/23/2017 12:00:00 AM,17:00:00,4TH ST / TOWNSEND ST,-122.394985875925,37.7770909534023,afternoon
170077595,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,01/27/2017 12:00:00 AM,21:00:00,600 Block of ALVARADO ST,-122.435446402463,37.7536598749757,evening
170077595,NON-CRIMINAL,"LICENSE PLATE, RECOVERED",Friday,01/27/2017 12:00:00 AM,21:00:00,600 Block of ALVARADO ST,-122.435446402463,37.7536598749757,evening
170077608,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Saturday,01/28/2017 12:00:00 AM,12:48:00,MISSION ST / 7TH ST,-122.410939205552,37.7792122590085,afternoon
170077614,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,14:00:00,2600 Block of GEARY BL,-122.446612978839,37.7822458223917,afternoon
170077620,DRUG/NARCOTIC,POSSESSION OF HEROIN,Saturday,01/28/2017 12:00:00 AM,14:43:00,CEDAR ST / POLK ST,-122.419834938618,37.7863580362743,afternoon
170077620,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,01/28/2017 12:00:00 AM,14:43:00,CEDAR ST / POLK ST,-122.419834938618,37.7863580362743,afternoon
170077642,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,01/21/2017 12:00:00 AM,19:08:00,4TH ST / MISSION ST,-122.404270179486,37.784478853874496,evening
170077670,VEHICLE THEFT,STOLEN TRUCK,Friday,01/27/2017 12:00:00 AM,19:00:00,LASALLE AV / 3RD ST,-122.389865610332,37.7371699446203,evening
170077705,ASSAULT,BATTERY,Saturday,01/28/2017 12:00:00 AM,15:03:00,1000 Block of POTRERO AV,-122.40653911514799,37.7564864109309,afternoon
170077733,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,14:30:00,30TH AV / CLEMENT ST,-122.490231285796,37.7817735279721,afternoon
170077749,LARCENY/THEFT,GRAND THEFT PURSESNATCH,Saturday,01/28/2017 12:00:00 AM,15:00:00,0 Block of POWELL ST,-122.407845374111,37.7850943210103,afternoon
170077755,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,01:00:00,2000 Block of MARKET ST,-122.426955631709,37.769247063207,early_morning
170077761,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Saturday,01/28/2017 12:00:00 AM,09:35:00,1000 Block of FRANCISCO ST,-122.422472490035,37.8035693593612,morning
170077761,NON-CRIMINAL,FOUND PROPERTY,Saturday,01/28/2017 12:00:00 AM,09:35:00,1000 Block of FRANCISCO ST,-122.422472490035,37.8035693593612,morning
170077777,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,15:30:00,CABRILLO ST / 5TH AV,-122.462807635648,37.7754181243664,afternoon
170077783,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,01/28/2017 12:00:00 AM,15:45:00,OFARRELL ST / POWELL ST,-122.408040474858,37.7864094033618,afternoon
170077799,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Saturday,01/28/2017 12:00:00 AM,16:07:00,4300 Block of 3RD ST,-122.38958650613,37.7383723048018,afternoon
170077802,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,01/26/2017 12:00:00 AM,00:01:00,400 Block of NEVADA ST,-122.411603127254,37.7363597677397,early_morning
